Actual_Train,Predicted_Train
35713.5,36498.80460718274
35778.5,36448.75813707709
36644.5,36998.50720924139
38215.0,37731.563736736774
40147.5,39287.559180766344
39833.0,38678.57118856907
38632.0,37568.33473458886
36086.5,35569.65232747793
32571.0,31968.724716484547
28733.5,28592.942220404744
25432.5,25878.911748945713
25040.5,24835.180740326643
24361.0,23548.554799437523
23151.5,22288.22422784567
22382.0,22158.38776499033
21701.5,22115.439449504018
22650.5,23005.231383681297
27138.5,25930.480447798967
32947.0,29669.374562248588
35114.0,31216.72402268648
35645.5,32285.31678801775
35870.0,33158.31399014592
35930.0,32832.17894253135
36352.5,32767.74711537361
35846.5,33191.22209441662
34990.0,32912.69164931774
35376.0,34289.676537275314
36938.0,35381.81363236904
38437.0,36647.43951198459
37734.5,36272.327295958996
36704.5,35671.37580507994
34356.0,34597.94262802601
31410.0,31478.98257109523
27911.0,28187.923034146428
25094.0,25466.12584835291
24953.5,24613.248453617096
24565.5,23406.31108920276
23672.5,22154.669824659824
22966.0,22003.81656192243
22663.5,22238.76459366083
24038.5,23281.280576229095
28793.5,26655.785030320287
34023.5,31273.458059191704
36268.5,33030.161234378815
36346.5,34275.21437954903
34473.5,34524.34788966179
33363.5,33421.95101219416
33039.5,32527.30586618185
32641.0,31285.568934738636
33264.0,31187.29754897952
35167.0,32533.7551535666
37603.0,34362.20788168907
39034.5,36302.83685609698
39071.0,36164.85952177644
37654.0,35454.297714829445
34754.0,33829.805915653706
31323.0,31241.27266895771
27537.5,27843.656135052443
24343.0,25076.44710445404
23839.0,24024.95135074854
23431.5,22824.326410979033
22213.5,21585.86187749356
21577.0,21398.370754666626
21015.5,21614.536590754986
22150.5,22361.376870021224
26161.0,25249.52333150804
31211.0,28708.328341022134
33438.5,30367.068317770958
33695.5,31627.71790754795
33332.0,32427.000247180462
32862.5,32231.107327520847
31769.5,31817.21470952034
30744.5,31019.291151046753
30336.5,31482.182599186897
31259.0,31822.019674777985
33546.5,33071.031008541584
35529.0,34058.612847328186
34952.5,34116.82775837183
33450.0,33748.14119875431
30875.0,32350.412251770496
27756.0,29193.386629909277
24863.0,25861.82950668037
22288.0,23165.132356613874
21957.0,22060.176441296935
21343.0,21022.843027301133
20326.0,20135.946380078793
19606.5,20059.083182252944
18654.0,20127.297442615032
18700.0,20810.891382053494
20625.5,23147.322477191687
23088.5,26434.777305573225
25762.0,28148.058561116457
27979.0,28826.497009143233
28028.0,29211.10592392087
27982.0,29305.734200775623
28364.5,29138.799073785543
28289.0,29303.53455069661
28135.0,29273.113606721163
29147.0,30342.79339697957
30825.0,31813.957573235035
33548.5,33206.8185390234
33541.5,33160.31671541929
31514.5,32587.67513459921
29258.5,31617.84015929699
26921.5,28683.285413488746
24620.0,25483.337076365948
21962.0,22527.9033780396
21734.5,21756.309650704265
20986.0,20887.887011811137
19821.5,20016.815734282136
18824.0,19807.904608033597
18104.5,19731.54898389429
17948.5,20063.062047950923
18955.5,21035.394029788673
20749.0,23044.049201369286
23397.5,24794.306043043733
26002.5,26086.781635284424
27227.0,26439.687625601888
28107.0,27054.98311932385
28689.0,28149.448850244284
28575.5,28380.66121841967
28549.0,28507.86381199956
29505.0,29104.167877465487
31300.0,29941.143594145775
33508.0,31524.753803670406
32995.5,31556.096355736256
30986.5,30555.491879552603
28985.0,29072.435414284468
26445.5,26415.892216712236
23515.5,23716.2648255378
21002.5,21495.064772732556
20800.0,20907.825648382306
20428.5,20139.29853258282
19628.5,19786.37875752896
18827.5,19828.780114367604
18536.5,19917.769941724837
19904.0,20190.001254603267
24596.5,20803.13451395929
29794.5,21968.367143034935
32213.5,24211.595696911216
33277.0,27309.500553622842
32846.5,30055.91137087345
32490.0,31165.996192753315
33126.0,31288.747301101685
33237.5,31056.598555475473
33130.5,30808.105050981045
33734.0,31779.586317658424
35329.5,32844.32329529524
36978.0,34116.522524923086
36359.5,33515.97079139948
34767.0,32034.899328172207
31809.0,29879.774932339787
28583.5,27546.719128370285
24912.5,24773.889863818884
21863.0,22307.76113781333
21326.0,21534.914476402104
21144.0,20699.8267762959
20485.0,20104.702782727778
19988.0,20035.16764923185
19108.5,20181.47982595116
20331.5,20875.647642828524
24779.5,23852.443251758814
29830.5,28296.477833256125
31784.0,30293.136837989092
32713.5,31643.98389649391
32644.5,32630.25027757883
32491.5,32026.146020561457
32710.5,31913.566078424454
32953.5,32537.390385478735
32855.0,33690.26893687248
33455.0,34531.27964282036
35287.5,36240.24627587199
37525.5,37523.51858732104
37818.0,37339.657773286104
36403.0,36679.63080996275
34060.5,34776.96106109023
31497.0,31379.096401929855
28797.0,27676.248388528824
26364.5,25037.024727612734
25990.5,24306.715301156044
25451.0,23905.44950169325
24383.0,23164.035485446453
23864.5,23127.724520534277
23610.0,23063.35866318643
24909.0,24141.078893259168
29509.5,27882.20515038073
35146.5,32360.00839754939
36970.5,34071.84619426727
37298.0,35133.412682533264
37012.0,35970.39627620578
36474.5,35920.8165178895
36361.5,35608.14718848467
36027.5,35813.472806334496
36053.0,35664.105341255665
36973.5,36299.53048861027
38275.5,37551.336185365915
40893.5,39050.00681847334
40700.0,38970.262118428946
39982.5,37959.415583103895
37543.0,36764.64127930999
33829.0,33883.6136495471
30331.0,30902.37492468953
27202.5,28162.189885169268
26752.5,27210.16282004118
26044.0,26259.774169296026
24916.5,25073.452862784266
24132.0,24847.807558864355
23444.5,24716.07077163458
24322.0,25839.600634619594
28561.5,29853.478578418493
32732.5,33827.69488173723
35659.5,35254.35011342168
37425.5,36589.037522375584
37866.0,37545.53871908784
38691.5,37947.67492619157
38620.5,37595.57928144932
37835.0,37341.30603390932
37313.0,37379.28298267722
37674.5,38098.24363258481
38686.0,38507.32931607962
40477.5,39649.36124917865
39678.0,38797.7638656795
37761.5,38088.77745717764
34922.0,36248.87355160713
31553.0,32489.37814861536
27915.5,29203.890599042177
24821.0,26289.574800133705
24190.5,25179.411208331585
23818.0,24088.906619876623
23123.0,22980.85800048709
22647.0,22720.074418872595
22233.5,22724.426457077265
23145.5,23724.830069959164
27314.5,27109.39639699459
32746.5,29835.563344225287
34746.5,31759.11204561591
35300.5,33695.93249428272
35482.5,35175.093786895275
35059.0,35763.62916877866
35361.5,35538.70559427142
34821.5,35282.05743357539
34118.5,34376.15803492069
34255.5,34953.8448292613
35835.0,35909.684358626604
37901.5,37305.84972265363
38163.5,36797.8152320683
36166.5,35688.768203914165
33972.5,34462.47411572933
31141.0,32073.059417009354
28059.0,28716.915247172117
25412.0,25845.389239281416
25256.0,24909.32096040249
24565.5,24179.205504879355
23549.5,23178.818630605936
22505.5,23119.209491938353
21920.5,23205.056891709566
22325.0,24092.203141123056
24261.5,26816.957152873278
26494.0,30304.719955056906
28913.0,31856.94231981039
30357.5,32395.54347872734
30224.5,32528.318059682846
29990.5,32103.533530682325
29999.5,32245.536008030176
30063.0,31402.50091508031
30329.0,31449.4280962646
30764.0,32834.13834434748
32795.0,34187.86838200688
35747.0,36096.985449016094
36075.5,36377.48317292333
34385.5,35605.59504300356
32403.0,34684.936130166054
30215.0,32369.844791591167
27754.0,28761.33951407671
25373.5,25943.550347149372
24961.0,25221.74905692041
24483.0,24221.036272093654
23409.5,23243.139195248485
22499.0,22573.901074141264
21668.5,22458.178212106228
21559.0,23247.31892424822
22638.0,25176.729092478752
24377.5,27210.52023856342
26943.0,28980.184019833803
28716.5,30138.45240315795
29088.000000000004,29538.2482419163
29087.0,28764.185077518225
29359.5,29171.68551632762
29249.0,29265.021966457367
29937.0,29541.845073491335
30849.5,30069.01671668887
33561.5,31933.898564606905
36124.5,34537.329172849655
36140.5,35166.96866941452
33981.5,34735.606851905584
32184.0,33722.328295230865
29871.5,31311.31685307622
26818.5,28141.64078170061
24400.0,25515.93502406776
24576.5,24627.864212691784
24161.5,23625.197933793068
23405.0,22390.16924585402
22440.0,22152.14721789956
21901.5,22321.774306982756
23112.0,23002.77770060301
27392.0,24228.043841302395
31637.0,25897.427603796124
33930.0,28450.1510592103
33790.5,31364.504273831844
31370.5,31590.786629498005
29511.0,30541.496433615685
28574.0,29373.862306535244
28468.0,28426.86076244712
29159.5,27658.729957818985
31153.0,28700.045683696866
33746.5,31101.74553641677
36839.5,33958.66366222501
37781.5,34379.43486368656
36266.0,33559.84760734439
33396.5,32702.54925072193
30379.0,30297.50659942627
26915.5,27157.50020389259
23793.5,24307.30410632491
23371.5,23510.56898905337
23445.0,22361.447762951255
22619.5,21402.349128052592
22025.5,21270.767911419272
21839.5,21641.426672965288
23049.5,23085.683043777943
27464.0,26821.06106582284
31523.0,30851.235521912575
34869.5,32794.867599606514
36569.5,33901.09663379192
36638.5,33462.21622720361
36835.5,34461.007025927305
36747.0,34861.18186196685
36503.5,33718.45084580779
36701.0,34707.42100447416
36976.0,35292.04742896557
37784.0,36713.41326037049
39318.5,38496.293649971485
39371.5,38547.83871784806
37927.5,37363.91694009304
35534.0,34667.000218868256
32383.5,31710.733528614044
28825.5,28916.438475623727
25544.0,26286.189662724733
24870.5,25419.05983518064
24408.5,24572.54606553912
23476.0,23486.69481024146
22497.5,23146.083820164204
22066.5,23201.22473499179
22794.0,24395.55694259703
26424.0,28090.26802302897
30750.0,30881.989268809557
33721.0,32885.49239516258
35120.0,34428.41793984175
35196.5,35570.46759617329
35480.5,36045.22376385331
35413.0,36832.60396823287
34795.0,37030.05062460899
34457.0,37124.81281033158
34776.5,37303.30348491669
35904.5,37662.710947692394
37640.5,38132.95753732324
38213.0,37977.4007256031
36750.5,37253.11325970292
34041.5,35730.76044946909
30825.0,32752.855661571026
27547.5,29010.179606229067
24664.0,25857.43316039443
24178.5,24675.081857964396
23670.5,23726.68116313219
22647.5,22583.225463688374
21979.5,22298.062591135502
21130.0,22312.31600856781
21689.5,23141.66876602173
25282.5,26339.0748039037
29605.0,29443.009498164058
32155.5,31130.40400338173
32841.0,32194.861347794533
32171.0,33108.66333889961
31471.0,32954.80795750022
31042.5,32465.550247132778
31081.5,31486.408605515957
31698.0,31434.761136740446
32472.0,32256.666198045015
34288.0,33978.85239329934
36604.99999999999,35650.24577343464
37162.5,36189.27819767594
35978.5,35806.68086978793
33544.5,34416.38583421707
30513.0,31633.511435329914
27424.5,28305.071631774306
24973.5,25249.695640712976
24342.5,24093.357120484114
23731.5,23086.295479923487
22702.5,22055.297629237175
21859.5,21645.745233953
21484.0,21540.411140039563
22207.0,22113.085213452578
25714.5,24501.933753356338
29787.0,27637.129275888205
31960.5,29957.45684504509
31599.5,31700.87350359559
30454.5,31616.355346262455
30038.5,30764.452729314566
29741.5,29751.20568060875
30138.5,29380.01128359139
30206.0,29500.943791359663
31348.0,30285.90969762206
33268.5,32486.065873384476
35570.0,34401.25216290355
36161.0,35454.226821899414
34606.0,35083.83489346504
32688.0,34182.131962418556
30343.5,31308.892708718777
27454.0,27803.702061235905
24857.0,24953.995321810246
24234.5,23884.41300933063
23675.5,22716.011860132217
22394.0,21301.585658878088
21514.5,20972.421907752752
20931.0,21132.658637478948
21083.5,21696.87085199356
22632.0,23844.818323284388
24757.0,26596.066598385572
27115.0,28481.21988579631
28711.5,29114.0928876698
29068.5,28842.322871148586
29050.5,28976.907191067934
29214.0,29993.59057763219
29332.0,30144.83473610878
28849.0,29742.85213035345
28813.5,30321.7027502954
30071.0,31639.608227312565
32648.0,32944.43986648321
33072.0,33087.87004867196
31073.5,32388.336030840874
29038.0,31558.065603792667
26845.0,29361.91094008088
24279.0,25985.526838719845
22060.0,23120.723843693733
22184.5,22171.540372759104
21835.0,21446.54496218264
20568.5,20318.335181191564
19847.0,20137.95353616029
19829.5,20181.026898898184
19914.5,20698.003744907677
21250.0,22413.766745314002
22436.5,24541.382715046406
24491.0,26274.750300765038
26623.5,27668.652014151216
27524.0,27871.939460262656
27103.0,27919.048796892166
26859.5,28366.34380042553
25828.0,28509.516995742917
25417.0,27984.12850666046
26993.0,27968.123443081975
30211.5,28869.325200498104
33797.49999999999,30722.984303742647
34317.0,31878.36773866415
32231.5,31537.404253184795
30160.0,30804.412710875273
27305.0,28243.32290509343
24492.5,25187.1089989841
22531.5,22814.4880476892
21654.5,21902.59622719884
21196.0,20724.153882160783
20623.0,19852.580446377397
19928.499999999996,19743.295548550785
19266.0,19909.774794615805
19966.5,20421.313069805503
24471.5,21608.024287432432
29477.0,22828.369277238846
31748.5,24780.370659172535
31500.5,27765.910221785307
30298.0,29847.342401474714
29254.5,29917.874959111214
28728.0,28628.831766232848
28725.0,27595.30737029016
29241.5,27428.900986403227
30825.0,28347.318894952536
33425.5,30267.089593946934
36207.5,33033.52077156305
37849.5,33983.75779020786
36454.5,32989.61835539341
33322.0,31598.575005561113
30206.5,29042.65053743124
26616.0,25980.22168445587
23510.0,23466.771927654743
23135.5,22199.20240020752
22955.0,20909.559571295977
21972.5,20092.0597178936
20989.5,20065.772717900574
20208.0,20262.400659397244
20821.0,21065.159214161336
24654.0,24236.67308628559
29311.5,27892.55059504509
31601.5,29756.010645866394
32574.5,30804.55646598339
31994.5,31437.26798951626
30913.5,31228.94123762846
30841.0,30181.980662196875
29981.5,29773.974126636982
29196.5,29886.032218039036
30546.5,30493.04505443573
33118.0,31953.529998481274
35617.0,33670.22593015432
36155.0,34813.71904531121
34970.5,34765.494129657745
32822.5,33492.357537955046
29941.0,30537.412213146687
27163.0,27232.80031107366
24469.0,24442.701725691557
24073.5,23695.232271671295
23456.0,22515.040249735117
22093.0,21124.99629329145
21105.5,20664.307941414416
20240.5,20580.82413162291
21003.5,21087.290116131306
25058.5,23637.437795087695
29435.0,27178.223585814238
31914.5,28747.46025377512
33201.5,30510.665886044502
33502.5,31854.051463663578
33631.5,31990.2407207489
33771.5,32130.717030853033
33200.5,31680.95259025693
32640.5,30418.477507531643
32736.5,31450.469828486443
33417.5,32890.177236288786
35791.5,34174.751220703125
36660.5,34256.83341819048
35937.5,33995.22275239229
33666.5,32912.81177344918
30677.5,30369.155720710754
27141.5,27354.14636093378
23733.0,24440.2352425009
22659.999999999996,23522.03296661377
22196.0,22357.358619362116
21074.5,20869.2480789572
20163.5,20443.2948012352
19619.0,20415.923730187118
21262.0,21301.0869468078
26248.5,25018.781613618135
30538.0,28595.28857946396
33638.0,30547.171806514263
34972.5,32781.86268544197
35310.0,33966.32403716445
35704.0,34916.832812041044
35419.5,34096.859583079815
34854.0,34515.12787026167
34334.0,34905.877885103226
34335.0,35349.6755040884
35774.5,35655.36581838131
38346.0,36536.87214136124
38943.0,36711.08954766393
37551.5,36242.67435872555
34999.5,35161.878163188696
31809.0,32676.4645909667
28691.5,29135.718185201287
25815.5,26100.53092521429
25073.5,24672.047246709466
24490.5,23666.39066463709
23488.5,22402.289967641234
22717.0,21965.02729833126
22380.0,21845.25172379613
23454.0,23028.163277298212
27746.5,26375.92632740736
32751.0,30021.94578039646
34218.0,32379.852510213852
33770.0,32705.938326627016
32656.0,32535.200581640005
32567.5,31867.026839107275
32665.0,31466.251382410526
32485.0,30395.173426032066
33206.5,31399.255594283342
34449.5,31894.306832432747
36233.5,34804.646719515324
37655.5,37312.13950094581
38730.00000000001,38597.603585481644
37565.5,38224.580741643906
35263.5,36645.70263519883
32534.0,33931.69087159634
29813.0,30444.290411055088
27188.0,27504.213893696666
26815.0,26565.096234202385
25974.0,25864.64454677701
24969.0,24907.04844814539
24278.0,24713.959737718105
23636.0,24605.366538271308
23774.0,25405.425746262074
25723.5,28596.07824793458
28138.5,32412.488858252764
30074.0,33334.70150780678
30277.0,32307.535813838243
29183.0,30781.829374164343
28516.0,29857.884770944715
28577.0,29171.277881979942
28565.0,29235.068718895316
28603.5,29454.634954065084
29771.5,30549.660936057568
32141.0,32241.79640597105
35300.0,34785.33233457804
36705.5,36904.209766060114
35401.5,37228.11168637872
33487.5,36787.09267640114
31428.5,35096.94614702463
28988.0,30988.511803925037
26359.0,27690.292081043124
26055.0,26733.77316109836
25618.0,25788.61975631118
24417.5,24591.901804685593
23708.5,24350.78018029034
23241.5,24459.500396236777
23039.0,25156.3650983274
24014.0,27600.776956766844
25488.0,30137.668642431498
27282.0,31405.448879420757
28256.5,30775.573073089123
28370.5,29636.27445629239
29203.0,28947.441332399845
30431.0,28857.162139877677
31018.5,30059.66081917286
31415.5,30339.081364393234
32562.0,31424.339876025915
33789.0,33127.92652338743
36028.5,34992.51889184117
36863.5,36108.767460137606
34583.5,35675.82630568743
31996.0,34837.55876228213
28958.0,32764.32850074768
26360.0,29397.10140284896
23657.5,25947.384473115206
23307.0,24926.847268104553
22942.0,24272.394261404872
22327.5,23125.528808951378
21673.5,22991.511632472277
21261.0,22920.652179658413
22605.5,23702.565751433372
27741.0,25519.274868771434
32707.5,27802.53626638651
35006.5,29771.77447655797
34779.5,31473.74043276906
34155.0,32360.54206377268
33568.0,32397.461526334286
33339.5,32358.85638743639
32856.0,31799.316213935614
32767.0,31668.201709091663
33868.5,32428.57170712948
36556.5,33758.91495487094
39692.5,35935.59375530481
41053.0,37427.36808171868
40162.0,36832.35781222582
37881.0,35569.09306102991
34148.0,32731.314057081938
30138.5,29649.859314009547
27015.5,27018.505752950907
26274.5,25917.523780211806
25693.0,24624.23882701993
24800.5,23536.40650817752
24041.0,23277.5350664258
23352.5,23628.42848522961
24390.5,24887.82858711481
29011.999999999996,29026.627750620246
33671.0,33070.333894729614
35738.0,34568.27787530422
36044.0,35101.07566019893
35347.0,36142.39040145278
34984.5,35505.37213242054
34275.5,33560.322196125984
33412.5,34303.05954706669
33044.5,33339.22683984041
34241.5,34652.95554172993
36391.0,36229.893938839436
38100.5,37849.247969836
39467.5,39132.02403077483
38867.0,39348.98987388611
36461.5,38351.83552029729
33170.0,35605.01411482692
29425.0,31289.109642744064
26340.0,28023.184603363276
26096.0,26852.54540374875
25805.5,25482.94618062675
24664.0,24411.296157687902
24034.0,24331.83109086752
23640.5,24475.98398709297
24580.0,25643.474359065294
28962.5,29533.69730965793
33295.5,32852.76743096113
35424.0,34039.70018899441
36205.0,35114.97461298108
35857.0,36027.6364094615
35280.0,35945.12097740173
35128.5,35856.126719236374
34675.5,34654.52700167894
34408.5,34280.36199396849
35005.0,35132.97550946474
36555.5,36182.724540144205
37836.0,36548.23667189479
38168.5,36824.10666286945
36459.0,36539.052098959684
33377.0,35261.23263537884
30097.0,32660.960701018572
26542.5,28816.464674919844
23236.0,25604.54527886212
22969.0,24614.19566193223
22757.5,23809.418135598302
22024.5,22814.327553972602
21493.5,22762.838609665632
21186.000000000004,23093.306003004313
22312.5,24491.227936297655
26813.5,28292.5078291744
31738.5,31011.30191168189
33581.0,32324.173990666866
34260.5,33725.95171165466
33965.0,34673.67596977949
33760.0,34278.05009675026
34241.99999999999,33815.19409507513
34097.0,33728.913460731506
33870.5,34220.768609285355
34653.0,35004.49192002416
35886.5,35675.28279322386
37643.0,36408.041964262724
38470.5,37337.286798626184
37516.5,36560.597641944885
35514.5,35194.70355904102
32665.0,32841.251268327236
29260.5,29496.376120492816
26357.5,26674.357993364334
25634.0,25824.78007374704
25235.0,25308.534803390503
24265.5,24255.335650116205
23650.0,23860.56836923957
23098.0,23937.627014935017
23834.5,24753.64205530286
27964.0,27893.69177429378
32389.5,31069.384883105755
34839.5,32666.508072793484
35573.5,34319.041964292526
35097.5,36015.350270837545
34034.0,35730.66198706627
33553.0,33993.44649064541
32365.5,32462.604252040386
31933.0,32404.00139912963
32641.5,31715.56015560031
34951.5,32450.985688507557
37661.5,35586.60558399558
38709.5,37847.95220461488
37691.0,38137.75068709254
35502.5,37670.57021668553
32910.0,35554.49896368384
29673.5,31269.269468575716
27060.0,28118.76107315719
26535.0,26987.598404705524
26002.5,25977.526768490672
25034.0,24822.84537050128
24064.5,24678.113515347242
23358.5,24950.045010209084
23541.0,26093.609018296003
25200.0,28983.65974265337
27225.0,31767.676305413246
29569.5,33552.315233528614
31261.5,33546.4606590569
31745.0,34222.19828337431
31674.5,33560.92084753513
31847.5,32289.747596144676
31360.0,31007.117259562016
30598.0,30081.59036552906
30408.0,31309.168403446674
32471.5,32597.068447828293
35697.0,35108.111783504486
37532.5,37298.18147072196
35811.0,37714.48641759157
33504.0,37308.579100459814
31073.0,35732.41264858842
28682.5,31304.02275827527
26276.0,27407.091564178467
25978.5,25977.606523036957
25482.5,25285.274045348167
24709.0,24231.12571451068
23621.0,23847.31926831603
23075.0,23935.65579763055
23143.0,24952.0772742033
24329.0,27337.327013283968
25874.0,30032.80815267563
27368.0,31413.243163228035
27936.5,30621.061932086945
27843.0,29265.752557486296
27852.0,27919.078335613012
28257.0,28210.316338419914
28381.0,28664.263461887836
28994.5,28447.646175682545
30575.5,29712.732481330633
33086.5,31487.92098802328
36214.0,34091.914801210165
37830.0,36758.34362402558
36920.5,37035.75553622842
34488.0,36609.029328644276
31628.0,34694.57166090608
28423.0,31123.590405106544
25806.0,27655.01792523265
25545.5,26569.184393167496
25391.0,25511.399845793843
24722.5,24571.03762152791
24230.0,24350.306576132774
23721.5,24414.37606164813
24870.5,25384.411900252104
29532.500000000004,27392.344850108027
33620.5,29687.13816434145
34724.0,31493.604237914085
34251.0,32564.5758548975
32720.0,32717.20833325386
31599.0,32052.998687058687
31450.5,31486.589776337147
31638.5,31258.670975536108
32272.5,31001.540349066257
33590.0,31601.509185165167
35583.5,33485.05556616187
37535.5,35460.05185765028
38776.0,36352.387075692415
37263.0,36028.910512954
34611.5,35038.37874057889
31502.0,32714.0575363636
27984.5,28832.240321099758
24848.0,25789.479333087802
24608.0,24815.346473902464
24501.5,23957.2938952744
23681.0,23088.371067374945
23097.0,23118.83730405569
22701.0,23403.860359996557
23933.0,24858.247527435422
28877.0,29068.41617900133
33875.0,32773.18814775348
35580.0,33811.13153633475
35495.5,34088.99834483862
34516.5,34198.23253452778
33798.0,32736.73539698124
32964.0,32130.634322434664
32062.0,30784.222010552883
31725.0,31205.648971617222
32655.0,31967.818862378597
35105.0,33233.95477724075
37838.5,35273.94610083103
39586.5,37128.97973921895
38995.5,37112.09934487939
36605.5,36296.019319325686
33645.0,34107.013026058674
29949.5,30299.24150696397
26902.0,27379.118395537138
26551.499999999996,26410.46792294085
26081.5,25556.147069379687
25263.5,24394.05342170596
24456.5,24228.878802478313
24005.0,24382.982309132814
25211.5,25845.460132211447
29157.5,30140.951378941536
33525.0,33696.924995303154
35281.5,34661.47057032585
35160.0,34975.88465350866
33755.0,34688.05935758352
31970.0,33263.347773730755
31075.5,31893.462025016546
30476.0,31447.2008767128
31244.5,30376.357260853052
32170.5,30935.235767006874
34615.5,32412.197409540415
36654.0,34587.4662283659
38802.5,37646.85456234217
38252.0,38609.96849402785
35776.0,37617.73529133201
32776.5,35797.12804746628
28779.0,31442.246248602867
25884.0,27882.300658911467
25735.5,26807.904519557953
25442.5,25513.263739079237
24425.0,24440.31302779913
23544.0,24137.503723412752
23178.5,24244.72534158826
24019.5,25477.96890616417
28677.0,29260.330232962966
33132.0,32540.448627710342
34832.0,33224.52207905054
34953.0,32850.62882757187
33604.5,31575.497387588024
32682.5,30170.62794715166
33037.0,30072.22856026888
32551.5,30056.045279741287
32387.5,29601.68855267763
32613.0,30533.698211312294
34652.5,31976.513092547655
37062.0,34415.56268852949
38496.5,36321.60379007459
37803.5,36689.144247323275
35031.5,36026.81326377392
31802.0,34411.285481750965
27842.0,30273.05641555786
24889.5,26933.570115029812
24603.5,25850.895256847143
24085.5,24596.531506866217
23026.5,23382.80712902546
22360.0,23000.62531247735
21956.0,23239.412393301725
22856.0,24115.428452700377
27064.0,27716.7902828902
31172.0,30656.488704621792
32348.5,31115.577534765005
31923.0,30269.669308900833
30311.5,29009.43129196763
29295.5,27627.25940462947
28778.0,26775.300664111972
28143.5,26531.13950534165
27992.5,26468.62572579086
29077.5,26758.849565848708
31401.0,28781.57846097648
34272.0,31562.842999577522
35861.0,34606.27254730463
35102.0,35263.85567378998
32747.5,34462.62377858162
29924.0,32131.116788208485
27239.0,28212.71094405651
24264.0,24958.68508605659
23775.5,23804.44676887989
23247.0,22873.91207703948
22050.0,21514.616944372654
20951.5,21218.03686390072
20117.0,21361.917511582375
20284.5,22106.616233587265
21938.5,25207.22191400826
24274.5,28133.950868040323
26695.5,28874.48659965396
27581.0,27816.31017191708
27398.5,27129.512265890837
26715.5,25641.614404276013
26299.5,25572.841369777918
26377.0,24806.955507934093
26781.0,25423.897293031216
27727.5,26341.229161277413
30272.5,28629.12124569714
32602.5,30990.510590702295
33446.0,33274.32830089331
32714.5,33852.318359434605
30753.0,33093.02947857976
28361.0,30990.197480261326
26074.5,27635.56766217947
23394.5,24230.112536385655
22953.5,23067.35525211692
22689.5,22205.389777600765
21596.5,20990.74034548551
20452.5,20527.297015577555
19668.0,20597.992036178708
19544.0,21183.32935921848
20551.0,22712.235826984048
22588.0,25155.229826822877
25338.0,27012.842195540667
27645.0,27727.330683112144
28794.5,27825.37757459283
30028.5,27705.278058752418
30764.5,28650.48069474101
30955.0,29199.582868918777
31129.5,29723.876456081867
31883.0,30892.928441762924
33143.0,32140.20289874077
34581.5,33671.740281909704
34619.0,34246.47517341375
33868.5,33662.85700392723
32147.0,32119.848750829697
29768.5,29445.405088424683
27070.0,26923.831198766828
24377.0,24350.5832554847
24114.0,23609.92444586754
23849.0,22934.277406960726
23092.0,21665.01235693693
22432.5,21232.532006531954
21987.0,21127.651331983507
23067.0,21521.294664531946
27765.0,22589.493580251932
32607.0,24769.03566735983
35700.0,28213.577413201332
36901.0,31456.720221817493
36752.0,33629.79332906008
36832.5,35003.493511259556
37318.0,35932.47446638346
37135.0,35269.790987432
36519.0,35089.21487915516
36363.0,36031.29527235031
37979.0,36596.12484613061
39911.50000000001,36900.318531900644
40621.5,36001.72110503912
38784.0,34923.8059194088
36782.5,33333.93743956089
33414.0,31326.659264683723
29185.0,28585.841111913323
26187.0,26207.982945412397
25753.0,25291.872995585203
25302.5,24229.766933351755
24408.0,22962.70350265503
23437.0,22594.408823400736
23057.5,22662.834285616875
23657.0,23521.585947304964
27506.5,26808.38304683566
32219.5,30882.48748856783
34993.0,33243.80101752281
35965.0,35016.40980926156
35631.0,36011.86864027381
35533.5,36497.967676758766
35525.0,36420.39899581671
34991.5,35471.49515810609
34241.0,34460.650592029095
33684.0,35589.34086954594
35364.5,36094.28167143464
37205.0,37703.02145540714
38025.0,37575.810000211
36698.5,36392.762568593025
33971.0,35228.59825658798
30370.0,32417.03585201502
26685.0,28113.793644934893
23316.5,25252.48803445697
22507.0,24155.833484321833
21937.0,22993.784144729376
20840.5,21897.444674283266
19873.5,21412.16632192582
19415.0,21528.970301143825
20458.0,22376.221061870456
24367.0,25951.85466620326
28779.0,29330.253308326006
30889.0,30560.708417654037
31187.0,31241.593656390905
30858.5,31556.74226909876
30716.5,31326.176798909903
31203.5,30325.141057401896
31032.0,30676.297370821238
30787.0,31470.00279995799
30952.0,31477.50563505292
32371.0,32411.26201671362
34515.0,33888.94243478775
35267.0,34797.5456110239
35153.0,34585.87507593632
32886.0,33753.462107002735
29786.5,31432.01403570175
26394.5,27912.74720311165
23920.0,24801.34807409346
23554.5,23638.51595839858
23189.5,22668.921231359243
22611.0,21562.539580449462
21916.5,21245.459627710283
21662.5,21396.36113702506
22513.0,22450.324850857258
26227.5,25757.34218943119
30057.0,29005.612919986248
32039.0,30085.452060967684
32200.0,30725.96771454811
31571.5,30648.022907227278
30915.0,30473.728700250387
30792.5,30599.947654426098
30888.5,29788.587916463614
31169.0,29030.485507562757
32377.0,30768.14900791645
33272.0,31831.629605293274
34917.5,33604.325043946505
35775.0,34228.79526436329
35241.0,33937.97080364823
32253.5,32608.387685656548
29368.5,29783.527933582664
26223.0,26720.540798783302
23038.0,23831.472729206085
22474.0,22756.016149774194
22034.5,21859.455910027027
20797.5,20794.24828210473
20193.0,20655.41727875173
19805.0,20738.1178201288
20714.0,21268.393982887268
